Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Sensation Products Vibrating Snake - 30 inches - Pack of 3 - Multiple Colors,$66.99,Health & Beauty,Health Care,,,,,New,10000,"Vibrating Snake is a friendly, snakelike shape which vibrates along its whole length. It can be wound around the back, waist, hips or wherever you want to stimulate the sense of touch and heighten awareness. Features 2 vibration speeds. Switches on at end"," caps. Requires 2 C batteries (not included). Approximately 30&quot; (76cm). Color may vary. Pack of 3. Pack of 3 Flexible unit can be wrapped around waist, back, arm or leg Stimulates for heightened awareness Choose from two vibrating speeds Ideal for sp",ecial needs therapy,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598908&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,SPECIAL NEEDS,SENSORY SOLUTIONS,CONDITIONING,,School Specialty,026723,EACH,$50.24,$57.78,$66.99
Abilitations Squash It Fidget - Whisper - Set of 3 - Soothing Colors,$15.99,Health & Beauty,Health Care,,,,,New,10000,"Designed by our very own Abilitations Creations team, the Squash-It is an hourglass-shaped fidget filled with a non-toxic gelatinous fluid. Squeezing or pressing on one side sends the fluid through the narrow channel to the other side. Squash-It can be po","unded on with a fist or simply massaged with a finger to get the visual effect of the fluid in motion. Squash-It Whisper makes absolutely no noise as the fluid is moved from one chamber to the other. Sold in a set of three soothing colors, yellow/green, b","lue/purple and lime/green. Also available as Squash It Auditory which makes noise as it is squashed. Abilitations Integrations. Set of 3 From the award winning Abilitations line of Special Needs Solutions Irresistibly fun to squeeze- keeps hands, fingers ","and feet busy! Squashing and squeezing makes non-toxic gel quietly moves from one side to the other Designed by experts, perfect for use at home or in the classroom.",,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598910&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,SPECIAL NEEDS,FINE MOTOR,STRENGHTENERS/FIDGETS,,School Specialty,026733,SET OF 3,$11.99,$13.79,$15.99
Abilitations SqueezeNFind Sensory Hand Toy,$16.99,Health & Beauty,Health Care,,,,,New,10000,"Abilitations SqueezeNFind Sensory Hand Toy designed by experts encourages fine-motor control, intrinsic hand strengthening, tactile processing and sensory integration skills. Toy has clear plastic window for easy viewing. Visual-tactile challenge toy keep","s your kids busy for a long time, searching for the numerous small objects hidden amongst the hundreds of plastic pellets.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598911&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,SPECIAL NEEDS,FINE MOTOR,MANIPULATIVES,,School Specialty,026736,EACH,$12.74,$14.65,$16.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Yellow,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in yellow color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable and s,old as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599913&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026789,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Yellow Orange,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in yellow orange color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordabl,e and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599942&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026790,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Orange,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in orange color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable and s,old as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599914&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026791,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Holiday Red,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in holiday red color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable ,and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599912&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026794,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Red,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in red color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable and sold, as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599910&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026795,PACK OF 100,$3.74,$4.30,$4.99
Abilitations Special Needs Therapressure Brush,$4.99,Health & Beauty,Health Care,,,,,New,10000,"The Therapressure brush, is the sensory brush designed by Patricia Wilbarger. This oval shaped brush is easier to use than regular sensory brushes in that it comes with an attached handle and has a more ergonomic design that makes it fit comfortable in yo","ur hand.According to Patricia Wilbarger, &quot;the high density of the bristles, make it an ideal brush for the body.&quot; For specific instructions on brushing therapy its best to speak with an occupational therapist or therapist trained in the Wilbarge","r Protocol. Calmers / Organizers / Pressure / Massage Solution Sold as Single Unit Designed by experts, perfect for use at home or the classroom Short Name: Brush Therapressure - 1 Ea",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598923&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,SPECIAL NEEDS,SENSORY SOLUTIONS,TACTILE/PRESSURE,,School Specialty,026897,EACH,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Hot Pink,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in hot pink color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable and, sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599017&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026911,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Pink,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in pink color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable and sol,d as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599911&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026912,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Magenta,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in magenta color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable and ,sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599925&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026914,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Violet,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in violet color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable and s,old as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599924&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026915,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Light Green,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in light green color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable ,and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599915&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026917,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Bright Green,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in bright green color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable, and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599917&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026918,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Dark Green,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in dark green color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable a,nd sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599918&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026919,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Bright White,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in bright white color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable, and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599909&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026921,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Light Brown,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in light brown color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable ,and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599932&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026926,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Brown,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in brown color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable and so,ld as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599926&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026927,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Dark Brown,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in dark brown color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable a,nd sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599927&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,026928,PACK OF 100,$3.74,$4.30,$4.99
