Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Elmer's No Run School Glue - 4 oz.,$0.99,Hardware,"Adhesives, Coatings & Sealants",Glues,White Glue,,,New,10000,Elmers No Run School Glue in 4 oz bottle is easy to use and perfect for schools as glue launders out fully with soap and water even after drying hard. Glue remains where you put it and is equal to glue-all for many school purposes.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597475&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,WHITE/GEL,,School Specialty,008970,EACH,$0.74,$0.85,$0.99
Elmer's No Run School Glue - 7-5/8 oz.,$1.49,Hardware,"Adhesives, Coatings & Sealants",Glues,White Glue,,,New,10000,Elmers No Run School Glue in 7-5/8 oz bottle is easy to use and perfect for schools as glue launders out fully with soap and water even after drying hard. Glue remains where you put it and is equal to glue-all for many school purposes.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597477&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,WHITE/GEL,,School Specialty,008973,EACH,$1.12,$1.29,$1.49
Elmer's No Run School Glue - Gallon,$14.89,Hardware,"Adhesives, Coatings & Sealants",Glues,White Glue,,,New,10000,Elmers No Run School Glue in 1 gal container is easy to use and perfect for schools as glue launders out fully with soap and water even after drying hard. Glue remains where you put it and is equal to glue-all for many school purposes.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597480&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,WHITE/GEL,,School Specialty,008979,EACH,$11.17,$12.85,$14.89
School Smart Premium Felt Chalkboard Eraser - 5 x 2 x 1.31,$1.69,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,School Smart Premium Felt Chalkboard Eraser measuring 5 in x 2 in x 1.31 ensures better cleaning and longer life. Eraser feature six strips of high quality black and white erasing felt that are dual sewn with strong nylon thread to a rigid inner felt back," offers durability. Felt back is laminated and double lock-stitched creating a full 7/16 in thick, non-breakable back.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597518&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,BOARDS/ACCESSORIES,CHALKBOARD ACCESSORIES,,School Specialty,009219,EACH,$1.27,$1.46,$1.69
School Smart Premium Felt Chalkboard Eraser - 6 x 2 x 1.31,$2.09,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,School Smart Premium Felt Chalkboard Eraser measuring 6 in x 2 in x 1.31 ensures better cleaning and longer life. Eraser feature six strips of high quality black and white erasing felt that are dual sewn with strong nylon thread to a rigid inner felt back," offers durability. Felt back is laminated and double lock-stitched creating a full 7/16 in thick, non-breakable back.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597518&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,BOARDS/ACCESSORIES,CHALKBOARD ACCESSORIES,,School Specialty,009222,EACH,$1.57,$1.81,$2.09
Adams Easy On and Off Hooks For Suspended Ceilings - Clear,$0.69,Office Supplies,General Supplies,,,,,New,10000,"Adams Hooks for Suspended Ceilings provides a great way to hang plants, signs and mobiles from suspended ceilings. Hook helps to hang things by just opening and closing the ceiling grid. Clear hook helps easy on and off.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597579&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,MOUNTING,TRACK HOOKS,,School Specialty,010021,EACH,$0.52,$0.60,$0.69
Adams Specialty Strong Magnet Man Clip - Red,$1.39,Office Supplies,General Supplies,,,,,New,10000,"Adam Red Magnet Man features a powerful magnet that does not slip and comes with an easy-to-use clip which makes it ideal for hanging papers, photos, notes and many more.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597580&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,MOUNTING,MAG,,School Specialty,010024,EACH,$1.04,$1.20,$1.39
School Smart Wooden Ruler with Double Beveled Metal Edge inches and Metric - 12 inches,$0.69,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,"School Smart 12 in Metal Edge Double Bevel Ruler made of selected wood, with a clear lacquer finish and a single metal edge is 1 1/8 in wide and 5/32 in thick. Double bevel has a pencil groove and is scaled in sixteenths on one bevel and metric on the oth",er.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597892&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,MEASURING,RULERS,,School Specialty,015348,EACH,$0.52,$0.60,$0.69
School Smart Single Bevel Metal Edge inch Wood Ruler - 12 x 1 1/8 inches,$0.69,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,"School Smart 12 in Metal Edge Single Bevel Ruler made of selected wood, with a clear lacquer finish and a single metal edge is 1 1/8 in wide and 5/32 in thick. Single bevel is scaled in sixteenths.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597893&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,MEASURING,RULERS,,School Specialty,015351,EACH,$0.52,$0.60,$0.69
School Smart Straight Cut Manila File Folders - Letter Size - Box of 100,$10.29,Office Supplies,Filing & Organization,File Folders,,,,New,10000,School Smart Letter Size Manila File Folder featuring straight cut tab measures 11-3/4 in L x 9-1/2 in W and has rounded corners with bottom scored for 3/4 in expansion. Single top file folder made from smooth finished medium weight manila stock for activ,e filing is sold as 100 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597919&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,FILING,FILE FOLDERS,,School Specialty,015735,PACK OF 100,$7.72,$8.88,$10.29
School Smart Half Cut Manila File Folders - Letter Size - Box of 100,$10.29,Office Supplies,Filing & Organization,File Folders,,,,New,10000,School Smart Letter Size Manila File Folder featuring 1/2 cut tabs measures 11-3/4 in L x 9-1/2 in W and has rounded corners with bottom scored for 3/4 in expansion. Single top file folder made from smooth finished medium weight manila stock for active fi,ling is sold as 100 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597919&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,FILING,FILE FOLDERS,,School Specialty,015738,PACK OF 100,$7.72,$8.88,$10.29
School Smart Third Cut Manila File Folders - Letter Size - Box of 100,$10.29,Office Supplies,Filing & Organization,File Folders,,,,New,10000,School Smart Letter Size Manila File Folder featuring 1/3 cut tabs measures 11-3/4 in L x 9-1/2 in W and has rounded corners with bottom scored for 3/4 in expansion. Single top file folder made from smooth finished medium weight manila stock for active fi,ling is sold as 100 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597919&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,FILING,FILE FOLDERS,,School Specialty,015741,PACK OF 100,$7.72,$8.88,$10.29
School Smart Fifth Cut Manila File Folders - Letter Size - Box of 100,$10.29,Office Supplies,Filing & Organization,File Folders,,,,New,10000,School Smart Letter Size Manila File Folder featuring 1/5 cut tabs measures 11-3/4 in L x 9-1/2 in W and has rounded corners with bottom scored for 3/4 in expansion. Single top file folder made from smooth finished medium weight manila stock for active fi,ling is sold as 100 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597919&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,FILING,FILE FOLDERS,,School Specialty,015744,PACK OF 100,$7.72,$8.88,$10.29
School Smart Third Cut Manila File Folders - Legal Size - Box of 100,$13.19,Office Supplies,Filing & Organization,File Folders,,,,New,10000,School Smart Legal Size Manila File Folder featuring 1/3 cut tabs measures 14-3/4 in L x 9-1/2 in W and has rounded corners with bottom scored for 3/4 in expansion. Single top file folder made from smooth finished medium weight manila stock for active fil,ing is sold as 100 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597919&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,FILING,FILE FOLDERS,,School Specialty,015765,PACK OF 100,$9.89,$11.37,$13.19
Ticonderoga Original Number Two Medium Soft Pencil - Pack of 12 - Yellow,$2.69,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,Ticonderoga Size 2 Soft Graphite Pencil with Microban features premium wood construction with a multi-coat finish that allows easy sharpening. Pencil is designed with exclusive graphite formula for strong and dense core while offering smooth as silk writi,ng. Pencil is sold as 12 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598111&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,STANDARD,,School Specialty,017646,PACK OF 12,$2.02,$2.32,$2.69
Ticonderoga Original Number 2 1/2 Medium Pencil - Pack of 12 - Yellow,$2.69,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,Ticonderoga Size 2.5 Medium Graphite Pencil with Microban features premium wood construction with a multi-coat finish that allows easy sharpening. Pencil is designed with exclusive graphite formula for strong and dense core while offering smooth as silk w,riting. Pencil is sold as 12 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F2355411&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,STANDARD,,School Specialty,017652,PACK OF 12,$2.02,$2.32,$2.69
Ticonderoga Laddie Oversized Pencil without Eraser - 11/32 inches - Pack of 12 - Yellow,$3.99,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,"Ticonderoga Laddie Pencil With Microban and without eraser measuring 11/32 in is ideally designed for primary grades to help prepare students for smaller dia, regular sized pencils. Pencil features thick core that offers smooth writing while being break r",esistant and smudge free. Pencil is sold as 12 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598113&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,PRIMARY,,School Specialty,017664,PACK OF 12,$2.99,$3.44,$3.99
Ticonderoga Laddie Oversized Pencil with Eraser - 11/32 inches in Diameter - Pack of 12 - Yellow,$4.49,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,"Ticonderoga Laddie Pencil With Microban and eraser measuring 11/32 in is ideally designed for primary grades to help prepare students for smaller dia, regular sized pencils. Pencil features thick core that offers smooth writing while being break resistant", and smudge free. Pencil is sold as 12 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598116&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,PRIMARY,,School Specialty,017670,PACK OF 12,$3.37,$3.88,$4.49
Ticonderoga Oversized Beginner Pencil with Eraser - 13/32 inches - Pack of 12 - Yellow,$5.39,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,"Ticonderoga Beginners Pencil With Microban features thick, non-smudging bonded graphite core encased in 13/32 in round barrel that adds comfortable grip for small fingers. Non-Toxic pencil with latex-free eraser is sold as 12 per pack.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598117&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,PRIMARY,,School Specialty,017673,PACK OF 12,$4.04,$4.65,$5.39
School Smart Wedge Cap Latex Free Pencil Tip Erasers - Box of 144,$3.99,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,,,New,10000,"School Smart Wedge Cap Pencil Tip Eraser is designed to fit all pencils with standard diameter. Cap pencil eraser is soft, chisel shaped and latex-free, sold as 144 per pack.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598341&Rendition=Small,,,,,SUPPLIES,WRITING,WRITING ACCESSORIES,ERASERS,,School Specialty,020754,PACK OF 144,$2.99,$3.44,$3.99
UHU Glue Sticks - Purple 1.41 oz. Dries clear. Twist-up applicator.,$2.99,Hardware,"Adhesives, Coatings & Sealants",Glues,Glue Gun Sticks,,,New,10000,"UHU 1.41 oz Glue Stick in blue is easily applicable on paper, cardboard, fabric, arts and crafts without strings or clusters and adheres strongly. Stick features a screw-on cap to avoid drying out of the glue and twist-up applicator for easy application. ","Glue is easily washable, non-toxic, acid-free and archival safe.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599668&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,GLUE STICK,,School Specialty,020867,EACH,$2.24,$2.58,$2.99
Alliance Advantage Natural Rubber Bands - Assorted Sizes - Set of 1/4 Pound,$1.79,Office Supplies,General Supplies,Rubber Bands,,,,New,10000,"School Smart Rubber Band of size 54 contains latex and is ideal for geoboards and use in office or classrooms. This good quality natural rubber band provides durability, better service and adds value. Sold in a 1/4 lb box in assorted sizes.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598352&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,RUBBER BANDS,,School Specialty,020874,EACH,$1.34,$1.54,$1.79
8-Pocket Portfolio - White Pockets,$2.99,Office Supplies,Filing & Organization,Portfolios & Padfolios,,,,New,10000,"Esselte Pendaflex Oxford Assorted 8-Pocket Portfolio holds 200 sheets of 8-1/2 X 11 in and is perfect for school or office. Feature strong plastic ring binding, reinforced white pockets and heavy-weight front cover with matching color back.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598412&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,PORTFOLIOS/REPORT COVERS,TWO POCKET W/O FASTENERS,,School Specialty,021630,EACH,$2.24,$2.58,$2.99
School Smart Nickel Plated Steel Safety Pins - Assorted Sizes - Pack of 50,$1.39,Office Supplies,General Supplies,Tacks & Pushpins,,,,New,10000,School Smart Nickel-Plated Steel Safety Pin in assorted sizes is sold as 50 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598425&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PINS,,School Specialty,021780,PACK OF 50,$1.04,$1.20,$1.39
Elmer's Glue Sticks Purple- .21 oz.,$0.69,Hardware,"Adhesives, Coatings & Sealants",Glues,Glue Gun Sticks,,,New,10000,"Elmers 0.21 oz School Glue Stick in purple is ideal for use on paper, photos and fabrics. Non-Toxic School Glue Stick dries fast and clear and easily washes off with soap and water. Features a handy twist up applicator for easy application and is acid-fre",e.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598561&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,GLUE STICK,,School Specialty,023135,EACH,$0.52,$0.60,$0.69
Elmer's Glue Stick Purple- .77 oz.,$1.29,Hardware,"Adhesives, Coatings & Sealants",Glues,Glue Gun Sticks,,,New,10000,"Elmers 0.77 oz School Glue Stick in purple is ideal for use on paper, photos and fabrics. Non-Toxic School Glue Stick dries fast and clear and easily washes off with soap and water. Features a handy twist up applicator for easy application and is acid-fre",e.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601408&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,GLUE STICK,,School Specialty,023136,EACH,$0.97,$1.12,$1.29
Pendaflex Dual Purpose Plastic Snap-Together Hanging File Frame - 21 x 27,$8.99,Office Supplies,Filing & Organization,File Folders,,,,New,10000,Esselte Pendaflex Multi-Purpose Letter/Legal Plastic Snap-Together Frame is adjustable from 21 in - 27 in and can be used outside or inside desk. Frame that is preset for letter size hanging files can be adjusted to legal size in seconds. Frame can be eas,ily assembled in 3 easy steps without any tools.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598562&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,FILING,HANGING FILE FOLDER FRAMES,,School Specialty,023146,EACH,$6.74,$7.75,$8.99
School Smart Vinyl Coated Paper Clips - Jumbo Size - Pack of 40 - Assorted Colors,$0.89,Office Supplies,General Supplies,Paper Clips & Clamps,,,,New,10000,"School Smart Jumbo Paper Clip is vinyl-coated for rust resistance and durability. The smooth surface of the paper clip prevents snags and marks on paper. It is perfect to add some color with this metal paper clip, sold as 40 per pack in assorted colors.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598622&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PAPER CLIPS,,School Specialty,023974,PACK OF 40,$0.67,$0.77,$0.89
Elmer's Glue Stick Clear- .21 oz.,$0.69,Hardware,"Adhesives, Coatings & Sealants",Glues,Glue Gun Sticks,,,New,10000,"Elmers 0.21 oz School Glue Stick in clear is ideal for use on paper, photos and fabrics. Non-Toxic School Glue Stick dries fast and clear and easily washes off with soap and water. Features a handy twist up applicator for easy application and is acid-free",.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598630&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,GLUE STICK,,School Specialty,024088,EACH,$0.52,$0.60,$0.69
Prang Glue Sticks - .28 Ounces - Clear,$0.69,Hardware,"Adhesives, Coatings & Sealants",Glues,Glue Gun Sticks,,,New,10000,"Prang 0.28 oz Glue Stick dries clear, wrinkle free and is washable, odorless, Non-Toxic and ideal for children.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F2318376&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,GLUE STICK,,School Specialty,024550,EACH,$0.52,$0.60,$0.69
Prang Glue Sticks - .74 Ounces - Clear,$1.29,Hardware,"Adhesives, Coatings & Sealants",Glues,Glue Gun Sticks,,,New,10000,"Prang 0.74 oz Glue Stick dries clear, wrinkle free and is washable, odorless, Non-Toxic and ideal for children.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F2318376&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,GLUE STICK,,School Specialty,024553,EACH,$0.97,$1.12,$1.29
