Title,Price,Cat_ID,Sub-category,Sub-subcategory,Condition,Quantity,Description,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM
Melissa & Doug Vehicle Stacking Cars - Set of 3,13.99,10,,,New,10000,"Crafted from select hardwood and accented with child-safe dyes, Stacking Cars feature bright colors, a clever contour that stacks in any combination and easy-roll wheels that are simple for babies and toddlers to spin. They're ideal for young toddlers imp",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1269641&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,INFANT/CHILD CARE,INF/TODDLER MANIPULATIVE PLAY,,School Specialty,1436786,SET OF 3
School Specialty Physical Education Fitness Dice - 4 inches - Pair of 2 - Orange,13.89,8,,,New,10000,"Roll the Dice for Fitness Fun. Two 4"" x 4"" vinyl covered dice will make exercising more fun. One die has numbers and the other has different exercises, students roll the dice and then perform what they say (8 Jumping Jacks).",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1280816&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,FITNESS,FITNESS GAMES,,School Specialty,1437154,PAIR OF 2
Crayola Dry Erase Colored Pencils - Set of 8 - Assorted Colors,3.69,10,,,New,10000,"Now kids can achieve fine lines on dry erase boards, or with dry erase activities with Crayola's Dry-Erase Colored Pencils. These bright, vibrant colored pencils provide a fine line lay down for writing & detailed images.  Low odor formulation erases easi",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1282302&encrypt=.jpg,,,,,Art,WRITING,DRY ERASE MARKERS,WASHABLE,,School Specialty,1437664,SET OF 8
Crayola My First Washable Markers - Set of 8,4.09,19,,,New,10000,Let your little ones express themselves! These washable markers feature a secure; rounded tip that can cannot be crushed or removed and allows your child's little hands to hold it at any angle. The washable formula makes them easy to wash off walls with j,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1273317&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1437665,SET OF 8
C-Line Poly Pencil Case - Assorted Colors,1.29,10,,,New,10000,"C-Line's durable, polypropylene case slides open for easy access to pens, pencils and more. Features snap closure. Assorted colors include blue, aqua, purple, and pink. Sorry no color choice.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1282296&encrypt=.jpg,,,,,Art,WRITING,WRITING ACCESSORIES,PENCIL STORAGE,,School Specialty,1437852,EACH
Toysmith - Kids Watering Can Kit,19.99,10,,,New,10000,"These fun sets include one pair of green jersey knit garden gloves, a durable metal and wood trowel, rake and shovel and a colorful metal watering can. Can measures 7 inches tall, 12 inches long, and 6 inches diameter at the base. Two assorted color combi",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1284303&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,ROLE PLAY/COSTUMES,,School Specialty,1438957,EACH
Jack Richeson Empty Squeeze Bottle - 4 ounce,1.09,19,,,New,10000,"Available in variety of size great for use with watercolor, tempera paint, glue and other liquids.  Side is noted in oz increments.  Squeeze plastic bottle with lid is the convenient way to distribute liquids in the classroom.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1277881&encrypt=.jpg,,,,,Art,ART SUPPLIES,STUDIO SUPPLIES,CUPS/TRAYS,,School Specialty,1439147,EACH
Jack Richeson Artist Chamois - 5 x 7 inches - Set of 2,4.09,19,,,New,10000,These chamois can be used wet for reining surfaces and wet finishing or can be used dry for polishing and buffing. 2 per pack,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1275762&encrypt=.jpg,,,,,Art,ART SUPPLIES,DRAWING,DRAWING ACCESSORIES,,School Specialty,1439154,PACK OF 2
School Smart Tempera Paint - Pints - Set of 12,24.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles. Set includes one pint each of Red, Blue, Yellow, Orange, Green, Turquoise, Purple,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1288196&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439174,SET OF 12
School Smart Tempera Paint - Quarts - Set of 12,44.99,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles. Set includes one quart each of Red, Blue, Yellow, Orange, Green, Turquoise, Purple",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1303224&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439187,SET OF 12
School Smart Tempera Paint - Gallon - Blue,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287720&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439188,EACH
School Smart Tempera Paint - Gallon - Orange,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287721&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439189,EACH
School Smart Tempera Paint - Gallon - Turquoise,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287722&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439190,EACH
School Smart Tempera Paint - Gallon - Purple,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287723&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439191,EACH
School Smart Tempera Paint - Gallon - Magenta,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287724&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439192,EACH
School Smart Tempera Paint - Gallon - Yellow,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287725&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439193,EACH
School Smart Tempera Paint - Gallon - Brown,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287726&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439194,EACH
School Smart Tempera Paint - Gallon - Pink,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287727&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439195,EACH
School Smart Tempera Paint - Gallon - Green,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287728&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439196,EACH
School Smart Tempera Paint - Gallon - White,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287729&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439197,EACH
School Smart Tempera Paint - Gallon - Black,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287660&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439198,EACH
School Smart Tempera Paint - Gallon - Red,11.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287661&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439199,EACH
School Smart Tempera - Gallons - Set of 4,43.49,19,,,New,10000,"A specially formulated high-quality, all purpose liquid tempera in thick, creamy colors. This vibrant paint is non-toxic, non-settling and packaged in safe plastic bottles. Set includes one gallon each of White, Yellow, Red and Blue.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1288164&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439200,SET OF 4
School Smart Washable Tempera Paint - Pints - Set of 12,20.99,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain. Set includes one pint each",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1288162&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439213,SET OF 12
School Smart Washable Tempera Paint - Quarts - Set of 12,40.29,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain. Set includes one quart eac",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1304887&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439226,SET OF 12
School Smart Washable Tempera Paint - Gallon - Red,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287628&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439227,EACH
School Smart Washable Tempera Paint - Gallon - Black,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287629&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439228,EACH
School Smart Washable Tempera Paint - Gallon - White,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287630&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439229,EACH
School Smart Washable Tempera Paint - Gallon - Pink,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287631&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439230,EACH
School Smart Washable Tempera Paint - Gallon - Magenta,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287632&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439231,EACH
School Smart Washable Tempera Paint - Gallon - Orange,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287633&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439232,EACH
School Smart Washable Tempera Paint - Gallon - Turquoise,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287634&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439233,EACH
School Smart Washable Tempera Paint - Gallon - Yellow,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287635&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439234,EACH
School Smart Washable Tempera Paint - Gallon - Brown,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287636&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439235,EACH
School Smart Washable Tempera Paint - Gallon - Purple,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287637&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439236,EACH
School Smart Washable Tempera Paint - Gallon - Blue,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287658&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439237,EACH
School Smart Washable Tempera Paint - Gallon - Green,10.89,19,,,New,10000,"Stimulate creativity with vibrant colors that are truly washable. Safely packaged in plastic containers, this paint is economical, non-toxic and washes easily from skin and most machine washable clothing without leaving a stain.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287659&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439238,EACH
School Smart Tempera Paint - Pints - Set of 6 - Fluorescent Colors,11.29,19,,,New,10000,"This set of high-intensity paints adds a pop of neon brilliance to any creative project. Our neon paint glows under UV light and is economical, non-toxic and washes easily from skin and most machine washable clothing. Set includes one pint each of Pink, R",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1288188&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439240,SET OF 6
School Smart Tempera Paint - Pints - Set of 6 - Glitter Colors,18.89,19,,,New,10000,"This set of washable paints features a splash of sparkle that brings extra dimension to any art project. Vibrant and non-toxic, it can be washed easily from skin and most machine washable clothing. Set includes one pint each of Silver, Gold, Blue, Green, ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1288178&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439241,SET OF 6
School Smart Tempera Paint - Pints - Set of 6 - Metallic Colors,20.99,19,,,New,10000,"A set of eye-catching metallic paints that add plenty of shimmer and depth, in a variety of colors. This luxe paint is non-toxic and truly washable. Set includes one pint each of Purple, Green, Blue, Gold, Silver and Red.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1288189&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439242,SET OF 6
School Smart Tempera Paint - Pints - Set of 8 - Multicultural Colors,19.49,19,,,New,10000,"This washable paint set celebrates diversity, while building artistic skills and a greater awareness of the world. The set represents a variety of cultures with 8 non-toxic paints in realistic skin tones. Set includes one pint each of Brown, Peach, Beige,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1288163&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,1439243,SET OF 8
Crayola Washable Sidewalk Chalk - Set of 48,5.99,19,,,New,10000,"Create BIG outdoor art with the ONLY sidewalk chalk in bright, bold Crayola crayon colors! The Anti-Roll shape keeps sticks handy without rolling away and produces fine lines or broad strokes that simply wash away with water. Includes 48 Sidewalk Chalk st",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1275725&encrypt=.jpg,,,,,Art,ART SUPPLIES,DRAWING,DRAWING CHALK,,School Specialty,1439752,SET OF 48
Crayola My First Triangular Colored Pencils - Set of 8,3.79,19,,,New,10000,"These strong, extra-thick colored pencils lay down solid colors in large areas while coloring.  The triangular shape is easy to grip and promotes more purposeful and controlled drawing. Includes 8 Triangular Colored Pencils in Red, Orange, Yellow, Green, ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1277832&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART PENCILS,COLORED PENCILS,,School Specialty,1439753,SET OF 8
Crayola Washable Sidewalk Chalk - Set of 5 - Multiple Colors,3.99,19,,,New,10000,"Create huge outdoor art or messages with bright, multicolored chalk sticks! Each stick is layered with 4 different colors of chalk for multiple color lines with each stroke. And when you re done, simply spray away with water! Includes 5 sticks of Multicol",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1277829&encrypt=.jpg,,,,,Art,ART SUPPLIES,DRAWING,DRAWING CHALK,,School Specialty,1439754,SET OF 5
Crayola Washable Sidewalk Chalk - Set of 6 - Glitter - Assorted Colors,3.79,19,,,New,10000,"Add a little sparkle to your big outdoor art! These colorful sidewalk chalk sticks create bold lines with cool, glittery effects that catch the sunlight. Includes 6 sticks of Glitter Sidewalk Chalk. AP Certified nontoxic. <p><a href='http://ssiucm.schools",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1287199&encrypt=.jpg,,,,,Art,ART SUPPLIES,DRAWING,DRAWING CHALK,,School Specialty,1439756,SET OF 6
Pacon Tru-Ray Pastel Construction Paper - 9 x 12 inches - Pack of 50 - Assorted Pastel Colors,2.99,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. This Exclusive Assortmen",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1280936&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,1439761,PACK OF 50
Pacon Tru-Ray Pastel Construction Paper - 12 x 18 inches - Pack of 50 - Assorted Pastel Colors,5.99,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. This Exclusive Assortmen",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1280958&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,1439762,PACK OF 50
Pacon Tru-Ray Primary Construction Paper - 9 x 12 inches - Pack of 50 - Assorted Primary Colors,2.99,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. This Exclusive Assortmen",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1280927&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,1439763,PACK OF 50
Pacon Tru-Ray Primary Construction Paper - 12 x 18 inches - Pack of 50 - Assorted Primary Colors,5.99,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. This Exclusive Assortmen",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1280929&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,1439764,PACK OF 50
Pacon Tru-Ray Smart Stack Construction Paper - 9 x 12 inches - Pack of 240 - Assorted Colors,13.49,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. This Exclusive Assortmen",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1281451&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,1439765,PACK OF 240
Pacon Tru-Ray Smart Stack - 12 x 18 inches - Pack of 120 - Assorted Colors,13.49,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. This Exclusive Assortmen",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1281453&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,1439766,PACK OF 120
PhysiciansCARE First Aid Kit - 50 Person Kit - 312 Pieces,54.99,10,,,New,10000,PhysiciansCARE first aid kit includes 312 pieces; enough for 50 persons.,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1285944&encrypt=.jpg,,,,,Physical Education,JANITORIAL/BREAKROOM SUPPLIES,FIRST AID/HEALTH SUPPLIES,TREATMENT,,School Specialty,1440800,EACH
School Health Therma Kool Hot/Cold Compress - 6 x 9 inches,2.19,10,,,New,10000,"Reusable and non-toxic. Stays flexible at sub-zero temperatures. Conforms to contours of the treated area. Provides heat or cold for up to 30 minutes. Each compress measures 6"" x 9"". Latex-free.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1285950&encrypt=.jpg,,,,,Physical Education,JANITORIAL/BREAKROOM SUPPLIES,FIRST AID/HEALTH SUPPLIES,TREATMENT,,School Specialty,1440805,EACH
