Title,Price,Cat_ID,Sub-category,Sub-subcategory,Condition,Quantity,Description,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM
Wilson Jones Basic Round Ring Binders - 1 inch - Burgundy,3.39,10,,,New,10000,"An economical and capable performer for any task. Suede grain virgin vinyl throughout. Convenient and practical pocket inside front cover. Holds up to 8-1/2"" x 11"" sheets.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763127&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,BINDERS/BINDING,GENERAL USE BINDERS,,School Specialty,75506,EACH
Wilson Jones Basic Round Ring Binders - 1 inch - Gray,3.39,10,,,New,10000,"An economical and capable performer for any task. Suede grain virgin vinyl throughout. Convenient and practical pocket inside front cover. Holds up to 8-1/2"" x 11"" sheets.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763132&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,BINDERS/BINDING,GENERAL USE BINDERS,,School Specialty,75507,EACH
Wilson Jones Basic Round Ring Binders - 2 inches - Black,5.39,10,,,New,10000,"An economical and capable performer for any task. Suede grain virgin vinyl throughout. Convenient and practical pocket inside front cover. Holds up to 8-1/2"" x 11"" sheets. Sheet lifters in 3"" binders. 2"" Black",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763148&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,BINDERS/BINDING,GENERAL USE BINDERS,,School Specialty,75510,EACH
Wilson Jones Basic Round Ring Binders - 2 inches - Blue,5.39,10,,,New,10000,"An economical and capable performer for any task. Suede grain virgin vinyl throughout. Convenient and practical pocket inside front cover. Holds up to 8-1/2"" x 11"" sheets. Sheet lifters in 3"" binders. 2"" Blue",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763157&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,BINDERS/BINDING,GENERAL USE BINDERS,,School Specialty,75513,EACH
Wilson Jones Basic Round Ring Binders - 2 inches - Gray,5.39,10,,,New,10000,"An economical and capable performer for any task. Suede grain virgin vinyl throughout. Convenient and practical pocket inside front cover. Holds up to 8-1/2"" x 11"" sheets.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1042543&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,BINDERS/BINDING,GENERAL USE BINDERS,,School Specialty,75516,EACH
Wilson Jones Basic Round Ring Binders - 1 inch - Black,3.39,10,,,New,10000,"An economical and capable performer for any task. Suede grain virgin vinyl throughout. Convenient and practical pocket inside front cover. Holds up to 8-1/2"" x 11"" sheets.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1042440&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,BINDERS/BINDING,GENERAL USE BINDERS,,School Specialty,75527,EACH
Chenille Kraft Plastic Handle Natural Bristle Brush - Assorted Sizes - Set of 58 - Assorted Colors,22.99,19,,,New,10000,"Multi-media white bristle brushes with easy grip, plastic handle. Set of 58 pieces - assorted sizes consisting of 12, 1/2""; 22, 1/4"" and 24, 1/8"" brushes.</p> <b> </b> <ul> <li>Assorted Sizes</li> <li>White bristles</li> </ul> <p>",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747458&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,NATURAL,,School Specialty,76181,SET OF 58
Edushape 3-Dimensional Magnetic Magic Magic Shapes Classroom Pack - 81 Piece Set,19.99,10,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=183411&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=182619&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755298&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC MANIPULATIVE PLAY,BUILDING,,School Specialty,76399,EACH
Melissa & Doug Assorted Shapes Wood Blocks - Set of 100 - Assorted Colors,22.99,10,,,New,10000,"These brightly colored solid wood blocks will provide countless building combinations with the large variety of shapes and sizes. Great for developing shape and color recognition, sorting skills and manual dexterity. Ages 3+. Standard Focus: identify/sort",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=760692&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC BLOCK PLAY,SPECIALTY BLOCKS,,School Specialty,76549,SET OF 100
Melissa & Doug Construction Set In A Box - 14 1/2 x 12 1/2 x 2 inch - Set of 60,32.99,10,,,New,10000,"This value-packed set comes complete with all the pieces needed to construct hundreds of wooden models . . . plus ideas for some exciting designs to get kids started! Includes over 60 smooth-sanded, solid wood pieces! 14-1/2""x12""x2"". Ages 4+. Standard Foc",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758042&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC MANIPULATIVE PLAY,BUILDING,,School Specialty,76556,EACH
School Smart Water-based Ink Felt Tip Pens - Pack of 12 - Black,4.29,10,,,New,10000,".85 mm Nylon fiber tip writes clean, medium weight lines. Tip won t mush down. Bright waterbased inks. 8-Color set includes one of each color in a convenient plastic storage pouch. Packs of 12.</p> <b> </b> <ul> <li>Pack of 12</li> <li>Bright  water-based",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763049&encrypt=.jpg,,,,,Art,WRITING,POROUS POINT,FIBER TIP,,School Specialty,77235,PACK OF 12
WhisperPhone Solo ClassPak - Pack of 12,101.99,10,,,New,10000,Make learning fun for children-- kindergarten through grade 4. This innovative and easy-to-wear linguistic tool offers teachers a quieter classroom through voice amplification. Use of WhisperPhone promotes accelerated learning and higher performance resul,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748084&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,SPEECH,ARTICULATION,,School Specialty,77727,PACK OF 12
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 50 Sheets - White,1.39,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756401&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,77842,PACK OF 50
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 50 Sheets - White,2.59,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756407&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,77843,PACK OF 50
School Smart Heavyweight Construction Paper - 18 x 24 inches - Pack of 50 Sheets - White,4.99,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756413&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,77844,PACK OF 50
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 100 Sheets - White,2.59,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756416&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,77845,PACK OF 100
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - White,4.99,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756422&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,77846,PACK OF 100
School Smart Heavyweight Construction Paper - 18 x 24 inches - Pack of 100 Sheets - White,8.99,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756426&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,77847,PACK OF 100
School Smart Heavyweight Construction Paper - 24 x 36 inches - Pack of 50 Sheets - White,10.99,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Heavywood groundwood grade. Environmentally friendly, chemical-free pulp processing. Recyclable.</p> <b> </b> <",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756249&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,77848,PACK OF 50
Mikasa P1000K WAKA Official Adult Kickball - 10 inch - Red,11.99,8,,,New,10000,"The Waka Kickball is the official kickball of the World Adult Kickball Association. Red only. 10"" (25.4cm).",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=794231&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,TEACHING/PLAY,,School Specialty,78368,EACH
Ticonderoga My First Tri-Write Number 2 Pencils without Erasers - Pack of 36 - Yellow,16.09,10,,,New,10000,"Triangular shape helps students with proper finger placement, keeps pencil from turning in the hand, and provides a more relaxed, comfortable grip. Traditional real wood, quality graphite, Ticonderoga quality. 13/32"" My First for smallest hands. No eraser",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757144&encrypt=.jpg,,,,,Art,WRITING,PENCILS,PRIMARY,,School Specialty,78662,PACK OF 36
Kimbo Educational Circle Time Activities Theme Based and Transition - Set Includes CD and Instruction Guide,16.99,10,,,New,10000,"Theme-based activity songs help kids learn about manners, senses, numbers, days of the week and more. Includes extension activities.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=760294&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC MUSIC,CDS/DVDS/CASSETTES,,School Specialty,78687,EACH
Melissa & Doug Floor Puzzles - Beginning Skills - 12 x 18 inch - Set of 4,13.99,10,,,New,10000,"Beginning Skills! has four separate floor puzzles: Alphabet!, Numbers!, Colors! Shapes! Each is 12 pieces and 12"" x 18"". 2' x 3' when puzzles are aligned together.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=754755&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC PUZZLES,FLOOR,,School Specialty,80492,EACH
Sax 50 Pound Acid-Free Bleached White Sulphite Drawing Paper - 24 X 36 inches - Pack of 250,38.99,10,,,New,10000,"A range of acid free, bleached white sulphite papers to provide for attractive work utilizing all art media. Felt finish quality sheet. Weights indicated are basis weights. 24"" x 36"" sizes are now in easy to handle 250 sheet packages.</p> <b> </b> <ul> <l",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755931&encrypt=.jpg,,,,,Art,PAPER,ART PAPER,DRAWING,,School Specialty,81430,CASE OF 250
Sax 90 Pound Acid-Free Bleached White Sulphite Drawing Paper - 24 X 36 inches - Pack of 250,75.99,10,,,New,10000,"A range of acid free, bleached white sulphite papers to provide for attractive work utilizing all art media. Felt finish quality sheet. Weights indicated are basis weights. 24"" x 36"" sizes are now in easy to handle 250 sheet packages.</p> <b> </b> <ul> <l",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756029&encrypt=.jpg,,,,,Art,PAPER,ART PAPER,DRAWING,,School Specialty,81433,CASE OF 250
Elmers Classroom Pack Glue Sticks - 1/4 Ounce Tubes - Pack of 30 - Clear,13.69,10,,,New,10000,"Economical way to supply an entire classroom. Same, non-toxic, washable Elmer's formula in the handy twist-up applicator. Perfect for paper, photos and fabrics. Dries fast and clear. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestpr",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=761552&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,GLUE/ADHESIVES,GLUE STICK,,School Specialty,81454,PACK OF 30
Elmers Classroom Pack Glue Sticks - 1/4 Ounce Tubes - Pack of 30 - Purple,13.69,10,,,New,10000,"Economical way to supply an entire classroom. Same, non-toxic, washable Elmer's formula in the handy twist-up applicator. Dries fast and clear. Pack of 30. .24 oz. each.</p> <b> </b> <ul> <li>Pack of 30</li> <li>Disappearing purple formula has a smooth ap",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=761560&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,GLUE/ADHESIVES,GLUE STICK,,School Specialty,81455,PACK OF 30
Champion Sports Rhino Skin Dodge Balls - 6 inch - Set of 6 - Assorted Colors,68.99,8,,,New,10000,"The softness of the ball eliminates the fear of being hurt when hit. Low bounce, 6"" diameter. Choose set of 6 assorted colors, ideal for team play, or Black.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1029698&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,TEACHING/PLAY,,School Specialty,81474,SET OF 6
School Smart Ball Bearing Compass with Long Point - Draws Circles Up to 12 inches - Pack of 12,6.89,10,,,New,10000,"Ball bearing construction helps this compass make accurate circles up to 12"" in diameter. Has a positive pencil lock and nickel finish. Choose 3/16"" short point for added safety (shown) or traditional needle point. Package/12.</p> <b> </b> <ul> <li>Circle",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=754930&encrypt=.jpg,,,,,Art,BASIC SUPPLIES,MEASURING,COMPASSES,,School Specialty,81885,PACK OF 12
School Smart Ball Bearing Compass with Short Point - Draws Circles Up to 12 inches - Pack of 12,6.89,10,,,New,10000,"Ball bearing construction helps this compass make accurate circles up to 12"" in diameter. Has a positive pencil lock and nickel finish. Choose 3/16"" short point for added safety (shown) or traditional needle point. Package/12.</p> <b> </b> <ul> <li>Circle",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=754934&encrypt=.jpg,,,,,Art,BASIC SUPPLIES,MEASURING,COMPASSES,,School Specialty,81887,PACK OF 12
School Smart Wooden Yardstick with Clear Lacquer Finish and Hanging Hole - 1 yard,1.79,10,,,New,10000,"Select wood, with a multiple-coat, clear lacquer finish. Yardstick is 1-1/8"" wide and 1/4"" thick. Scaled on both sides, it has 1/8"" division and fractions of a yard. One end with hanging hole.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Durable yar",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763489&encrypt=.jpg,,,,,Art,BASIC SUPPLIES,MEASURING,METER/YARD STICKS,,School Specialty,81899,EACH
School Smart Wooden Meter Sticks Imprinted with inches and Metric and Plain Ends - 1 Meter,1.99,10,,,New,10000,"Imprinted with millimeter and centimeter 1 side, inches and eigths on reverse.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Inches on one side</li> <li>Hole for hanging</li> <li>Scaled in centimeters and millimeters</li> <li>Ideal for classrooms or ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762119&encrypt=.jpg,,,,,Art,BASIC SUPPLIES,MEASURING,METER/YARD STICKS,,School Specialty,81901,EACH
Crayola Dry Erase Markers - Pack of 12 - Black,12.19,10,,,New,10000,"Writes in bold, bright, juicy color that can be seen at a distance. Complete erasability on all dry erase board types. Features low-odor, AP certified non toxic ink formula that writes without squeaks and an extended ventilated cap. Black sold in dozens. ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751463&encrypt=.jpg,,,,,Art,WRITING,DRY ERASE MARKERS,LOW ODOR CHISEL,,School Specialty,81990,PACK OF 12
Crayola Dry Erase Markers - Set of 4 - Assorted Colors,4.49,10,,,New,10000,"Writes in bold, bright, juicy color that can be seen at a distance. Complete erasability on all dry erase board types. Features low-odor, AP certified non toxic ink formula that writes without squeaks and an extended ventilated cap. 4-Color Set includes: ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748664&encrypt=.jpg,,,,,Art,WRITING,DRY ERASE MARKERS,LOW ODOR CHISEL,,School Specialty,81994,SET OF 4
Melissa & Doug Stack and Sort Board - 14 x 5 3/4 x 4 inch,13.99,10,,,New,10000,"The sort of learning fun that kids need! Match the color and quantity of the 15 thick colorful wooden pieces to the key on the sturdy solid-wood board. A perfect first manipulative that helps with matching and counting skills! Board measures 14"" x 5-3/4"" ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=753343&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC MANIPULATIVE PLAY,FINE MOTOR,,School Specialty,82007,EACH
Learning Resources Pretend and Play Tape Measure - Measures up to 3 Feet,8.99,10,,,New,10000,"The perfect tool to introduce kids to measurement while they're having fun! Sturdy plastic tape measure is just the right size (7"" x 7-1/2"" x 3"") for small hands. Measures up to 3 feet/1 meter long. Standard Focus: width, length, height, standard & metric",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=793177&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,ROLE PLAY/COSTUMES,,School Specialty,82251,EACH
Spectra Duo-Finish Art Kraft Roll - 36 inch x 1000 feet - Royal Blue,104.99,10,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=263813&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=176785&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756211&encrypt=.jpg,,,,,Art,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,82288,EACH
Learning Resources Pretend and Play Doctor Set with Case - Set of 19,36.99,10,,,New,10000,"Features enough medical tools for a whole team of young ""doctors"" to play at the same time. Sturdy plastic 19-piece set includes a battery-operated stethoscope, pager, realistic-sounding cell phone, forceps, bandages, thermometer and more. Everything fits",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=793130&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,ROLE PLAY/COSTUMES,,School Specialty,82309,SET OF 19
International Playthings Bucket of Chubbies - Vehicles - Multiple Colors - Pack of 30,49.99,10,,,New,10000,"The perfect first vehicles, sized just right for little hands! Soft, smooth edges with furniture safe wheels. Dishwasher safe for quick, easy cleaning. Includes 30, 2 3/4"" brightly colored planes, vehicles and boats packed in a durable bucket with handle ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=760648&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC BLOCK PLAY,TRANSPORTATION/TOWN,,School Specialty,82469,PACK OF 30
Pacific Play Tents Padded Dacron Crawl Tunnel - 9 feet x 22 inches - Blue with Red,106.99,10,,,New,10000,"This 9 ft. padded tunnel is 22"" in diameter. Tunnels are for active children that love to explore and crawl. This insitutional grade tunnel is made of durable polyester dacron material. Flame Retardant, meets CP A 1-B4 specifications. Sturdy spring steel ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=785202&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC ACTIVE PLAY,TENTS/TUNNELS,,School Specialty,82818,EACH
School Smart Hexagonal Number 2 Wood Pencils with Latex Free Erasers - Pack of 12 - Yellow,1.49,10,,,New,10000,"You'll love our hexagonal pencil! This premium quality pencil has a basswood casing comparable to cedar, but more economical. Effortless sharpening and smooth writing. Lead formula is stronger and writes as well as top national brands. Golden yellow finis",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763126&encrypt=.jpg,,,,,Art,WRITING,PENCILS,STANDARD,,School Specialty,83276,PACK OF 12
School Smart Plastic 180 Degree Protractor with 4 inch Ruler - Pack of 12 - Clear,1.99,10,,,New,10000,"This 180 protractor has an accurate ruler located at the base, plus a metric scale. Sharply defined graduated degrees are black and bonded in clear plastic. 4"" ruler base. Box/12.</p> <b> </b> <ul> <li>Pack of 12</li> <li>Clear protractor with sharply def",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=754984&encrypt=.jpg,,,,,Art,BASIC SUPPLIES,MEASURING,PROTRACTORS,,School Specialty,84409,PACK OF 12
School Smart Nickel Plated Non Skid Paper Clips - 2 inch - Box of 100 - Silver,0.99,10,,,New,10000,"Non-Skid Paper Clips, Nickel Finish, Box/100</p> <b> </b> <ul> <li>One Pack of 100</li> <li>Non-skid design helps keep clips in place</li> <li>Durable, corrosion resistant nickle finish</li> <li>School Smart quality</li> <li>Economically priced</li> </ul>",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762159&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PAPER CLIPS,,School Specialty,84442,PACK OF 100
School Smart Number 2 Starter Pencils with Latex Free Erasers - 13/32 inch Barrel - Pack of 12,4.09,10,,,New,10000,"Same quality as our #2 pencils but with 13/32'"" big barrels. The size and hexagonal shaped barrel is perfect for little hands to hold onto. They write smooth making learning to write easy and fun. The perfect 1st pencil. Latex free eraser. Non-Toxic. Box/",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758697&encrypt=.jpg,,,,,Art,WRITING,PENCILS,PRIMARY,,School Specialty,84449,PACK OF 12
School Smart Magnetic Whiteboard Dry Eraser - 4 2/10 x 2 2/10 inches,2.29,10,,,New,10000,This soft pile foam grip eraser with magnetized backing will adhere to any metal backed white board or steel surface. Removes markings quickly and easily. Cleans up with soap and water.</p> <b> </b> <ul> <li>Sold Individually</li> <li>Keep your eraser rig,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758432&encrypt=.jpg,,,,,Art,BASIC SUPPLIES,BOARDS/ACCESSORIES,DRY ERASE BOARD ACCESSORIES,,School Specialty,84465,EACH
School Smart Smooth Nickel Finish Paper Clips - 1 1/4 inch - Pack of 100 - Silver,0.49,10,,,New,10000,"Smooth, Nickel finished. Box/100.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762957&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PAPER CLIPS,,School Specialty,84472,PACK OF 100
School Smart Nickel Finished Non Skid Paper Clips - 1 1/4 inch - Box of 100 - Silver,0.49,10,,,New,10000,"Non-skid, Nickel finished. Box/100.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762154&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PAPER CLIPS,,School Specialty,84473,PACK OF 100
School Smart Smooth Nickel Finished Paper Clips - 2 inch - Pack of 100 - Silver,0.99,10,,,New,10000,"Smooth, Nickel finished. Box/100.</p> <b> </b> <ul> <li>Jumbo Size</li> <li>Smooth finish</li> </ul> <p>",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762964&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PAPER CLIPS,,School Specialty,84475,PACK OF 100
